$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
11470		1	1		27.813	POINT(144.5675374191 -37.6875270738)	LINESTRING(144.5675170170 -37.6876512823,144.5675578902 -37.6874030911)
11471		1	1		50.758	POINT(144.5675333740 -37.6875739121)	LINESTRING(144.5678204771 -37.6875991556,144.5672468007 -37.6875486453)
11472		1	1		18.408	POINT(144.5677463855 -37.6876467044)	LINESTRING(144.5678230916 -37.6875994378,144.5678094720 -37.6875990256,144.5677959927 -37.6876006114,144.5677827677 -37.6876040079,144.5677699109 -37.6876090281,144.5677575361 -37.6876154847,144.5677457574 -37.6876231905,144.5677346886 -37.6876319583,144.5677244437 -37.6876416009,144.5677151365 -37.6876519312,144.5677068810 -37.6876627619,144.5676997911 -37.6876739058,144.5676939807 -37.6876851758,144.5676895637 -37.6876963846,144.5676866540 -37.6877073450)
11473		1	1		31.069	POINT(144.5676943508 -37.6874927757)	LINESTRING(144.5678279148 -37.6875681697,144.5678023653 -37.6875645160,144.5677756727 -37.6875589749,144.5677484358 -37.6875516523,144.5677212532 -37.6875426544,144.5676947237 -37.6875320871,144.5676694459 -37.6875200564,144.5676460186 -37.6875066685,144.5676250405 -37.6874920293,144.5676071103 -37.6874762447,144.5675928266 -37.6874594210,144.5675827883 -37.6874416640,144.5675775940 -37.6874230798,144.5675778423 -37.6874037745)
11474		1	1		28.273	POINT(144.5675377568 -37.6884350310)	LINESTRING(144.5675639577 -37.6883094099,144.5675602090 -37.6883304008,144.5675561670 -37.6883513567,144.5675518859 -37.6883722839,144.5675474194 -37.6883931890,144.5675428216 -37.6884140785,144.5675381462 -37.6884349588,144.5675334474 -37.6884558365,144.5675287789 -37.6884767182,144.5675241948 -37.6884976101,144.5675197488 -37.6885185190,144.5675154951 -37.6885394512,144.5675115203 -37.6885604171)
11475		1	1		1.226	POINT(144.5676085489 -37.6880506286)	LINESTRING(144.5676098368 -37.6880451103,144.5676071954 -37.6880559470)
11476		1	1		1.903	POINT(144.5676477093 -37.6878015740)	LINESTRING(144.5676495994 -37.6877933863,144.5676459999 -37.6878102754)
11477		1	1		35.204	POINT(144.5677341382 -37.6881975360)	LINESTRING(144.5676694951 -37.6880482628,144.5676677486 -37.6880675347,144.5676683276 -37.6880866568,144.5676710212 -37.6881056346,144.5676756184 -37.6881244740,144.5676819083 -37.6881431808,144.5676896799 -37.6881617605,144.5676987223 -37.6881802191,144.5677088246 -37.6881985623,144.5677197757 -37.6882167957,144.5677313648 -37.6882349252,144.5677433809 -37.6882529565,144.5677556130 -37.6882708953,144.5677678502 -37.6882887474,144.5677798816 -37.6883065186,144.5677914962 -37.6883242145,144.5678024830 -37.6883418410)
11478		1	1		5.347	POINT(144.5679382729 -37.6885587513)	LINESTRING(144.5679232211 -37.6885375855,144.5679542048 -37.6885789845)
11479		1	1		61.154	POINT(144.5676720313 -37.6884825391)	LINESTRING(144.5674269937 -37.6884794815,144.5674327221 -37.6884598250,144.5674365143 -37.6884460545,144.5674414879 -37.6884334444,144.5674486883 -37.6884218859,144.5674586939 -37.6884117320,144.5674751446 -37.6884009839,144.5674939310 -37.6883927882,144.5675144855 -37.6883867859,144.5675362408 -37.6883826181,144.5675586295 -37.6883799256,144.5675810841 -37.6883783496,144.5676030373 -37.6883775309,144.5676230030 -37.6883776682,144.5676429954 -37.6883790637,144.5676628891 -37.6883816390,144.5676825584 -37.6883853159,144.5677018777 -37.6883900160,144.5677207214 -37.6883956611,144.5677389637 -37.6884021729,144.5677500499 -37.6884069022,144.5677606884 -37.6884122905,144.5677708826 -37.6884182548,144.5677806360 -37.6884247120,144.5677899522 -37.6884315792,144.5677988345 -37.6884387734,144.5678072866 -37.6884462116,144.5678218084 -37.6884609924,144.5679197988 -37.6885948625)
11480		1	1		15.955	POINT(144.5705969912 -37.6903124593)	LINESTRING(144.5705088679 -37.6902958556,144.5705281918 -37.6902999602,144.5705477368 -37.6903039149,144.5705673321 -37.6903077152,144.5705869677 -37.6903113912,144.5706066335 -37.6903149729,144.5706263193 -37.6903184903,144.5706460152 -37.6903219735,144.5706657111 -37.6903254524,144.5706853954 -37.6903289617)
11481	Western Fwy	3	1		15.243	POINT(144.5721328928 -37.6906500940)	LINESTRING(144.5720463829 -37.6906435172,144.5722189222 -37.6906566893)
11482	Western Fwy	3	1		3.157	POINT(144.5739044915 -37.6908678973)	LINESTRING(144.5738870612 -37.6908650007,144.5739222308 -37.6908707115)
11483		3	1		14.934	POINT(144.5721457631 -37.6905960713)	LINESTRING(144.5720629892 -37.6905818774,144.5722290186 -37.6906101230)
11484		3	1		11.516	POINT(144.5671315425 -37.6906690725)	LINESTRING(144.5671432036 -37.6906179717,144.5671197904 -37.6907199336)
11485		1	1		29.297	POINT(144.5665465396 -37.6935003017)	LINESTRING(144.5665791874 -37.6933708299,144.5665137072 -37.6936293164)
11486		1	1		21.755	POINT(144.5666161256 -37.6935756043)	LINESTRING(144.5667161822 -37.6935290062,144.5666998329 -37.6935279404,144.5666830763 -37.6935287783,144.5666661383 -37.6935313785,144.5666492451 -37.6935355992,144.5666326224 -37.6935412989,144.5666164964 -37.6935483360,144.5666010931 -37.6935565688,144.5665866383 -37.6935658556,144.5665733581 -37.6935760550,144.5665614785 -37.6935870252,144.5665512255 -37.6935986246,144.5665428250 -37.6936107116,144.5665365030 -37.6936231446,144.5665324855 -37.6936357819)
11491		1	1		23.751	POINT(144.5666959454 -37.6920001636)	LINESTRING(144.5666712152 -37.6921050565,144.5667205371 -37.6918949229)
11492		1	1		11.179	POINT(144.5665441017 -37.6927008739)	LINESTRING(144.5665353582 -37.6927509636,144.5665528936 -37.6926513319)
11493		1	1		11.352	POINT(144.5666189490 -37.6923535780)	LINESTRING(144.5666087953 -37.6924038634,144.5666290716 -37.6923029835)
11494		1	1		75.407	POINT(144.5663355053 -37.6921111571)	LINESTRING(144.5665495236 -37.6923977691,144.5665513792 -37.6923735166,144.5665476246 -37.6923491024,144.5665406007 -37.6923247821,144.5665326483 -37.6923008116,144.5665231352 -37.6922747976,144.5665116873 -37.6922492337,144.5664985987 -37.6922241464,144.5664841633 -37.6921995626,144.5664625731 -37.6921666730,144.5664390238 -37.6921345927,144.5664137223 -37.6921033469,144.5663868752 -37.6920729608,144.5663606002 -37.6920463129,144.5663326538 -37.6920207100,144.5663038869 -37.6919956307,144.5662751504 -37.6919705533,144.5662336014 -37.6919344462,144.5661914856 -37.6918987448,144.5661494217 -37.6918630070,144.5661143178 -37.6918324752)
11496		1	1		73.491	POINT(144.5664807219 -37.6919318729)	LINESTRING(144.5668144706 -37.6919505490,144.5668083065 -37.6919666747,144.5667972349 -37.6919812469,144.5667822846 -37.6919943245,144.5667644844 -37.6920059659,144.5667448631 -37.6920162300,144.5667244495 -37.6920251753,144.5667042725 -37.6920328606,144.5666811949 -37.6920397880,144.5666571683 -37.6920445866,144.5666324555 -37.6920475188,144.5666073190 -37.6920488475,144.5665820214 -37.6920488354,144.5665568255 -37.6920477451,144.5665319939 -37.6920458393,144.5665127255 -37.6920435758,144.5664936147 -37.6920403309,144.5664747316 -37.6920361692,144.5664561466 -37.6920311551,144.5664379302 -37.6920253534,144.5664201525 -37.6920188285,144.5664028839 -37.6920116450,144.5663836104 -37.6920023192,144.5663652252 -37.6919919210,144.5663475697 -37.6919806690,144.5663304853 -37.6919687813,144.5663138135 -37.6919564764,144.5662973957 -37.6919439726,144.5662810732 -37.6919314882,144.5662601349 -37.6919150171,144.5662398341 -37.6918980542,144.5662200161 -37.6918807200,144.5662005263 -37.6918631350,144.5661812101 -37.6918454198,144.5661619130 -37.6918276949,144.5661420901 -37.6918098533)
11497		1	1		20.937	POINT(144.5668528038 -37.6920547028)	LINESTRING(144.5668726542 -37.6919618767,144.5668329993 -37.6921476468)
11498		1	1		12.582	POINT(144.5668029744 -37.6923032062)	LINESTRING(144.5668141823 -37.6922471203,144.5667916889 -37.6923589358)
11499		1	1		30.961	POINT(144.5669464239 -37.6922810742)	LINESTRING(144.5670903739 -37.6922096303,144.5670653973 -37.6922213117,144.5670381902 -37.6922319394,144.5670095150 -37.6922418866,144.5669801337 -37.6922515265,144.5669508088 -37.6922612324,144.5669223025 -37.6922713774,144.5668953770 -37.6922823349,144.5668707946 -37.6922944780,144.5668493175 -37.6923081800,144.5668317081 -37.6923238140,144.5668187285 -37.6923417533,144.5668111411 -37.6923623711)
11500		1	1		6.859	POINT(144.5672905699 -37.6921004339)	LINESTRING(144.5673197896 -37.6920799415,144.5672609914 -37.6921204980)
11501		1	1		5.640	POINT(144.5672613663 -37.6920576666)	LINESTRING(144.5672857668 -37.6920411026,144.5672350744 -37.6920721919)
11502		1	1		30.867	POINT(144.5668048700 -37.6920069339)	LINESTRING(144.5669219173 -37.6920944270,144.5669119642 -37.6920926393,144.5669020088 -37.6920903791,144.5668920750 -37.6920876646,144.5668821868 -37.6920845141,144.5668723681 -37.6920809456,144.5668626428 -37.6920769775,144.5668530347 -37.6920726278,144.5668435679 -37.6920679148,144.5668342661 -37.6920628566,144.5668251533 -37.6920574714,144.5668162535 -37.6920517775,144.5668075905 -37.6920457929,144.5667991881 -37.6920395359,144.5667910705 -37.6920330247,144.5667832613 -37.6920262773,144.5667757846 -37.6920193122,144.5667686642 -37.6920121473,144.5667619241 -37.6920048009,144.5667555882 -37.6919972912,144.5667496803 -37.6919896364,144.5667442244 -37.6919818545,144.5667392443 -37.6919739640,144.5667347641 -37.6919659828,144.5667308075 -37.6919579292,144.5667273986 -37.6919498214,144.5667245611 -37.6919416776,144.5667223191 -37.6919335159,144.5667206963 -37.6919253545,144.5667197168 -37.6919172116,144.5667194044 -37.6919091055,144.5667197831 -37.6919010542,144.5667208766 -37.6918930760)
11503	Western Fwy	3	1		23.674	POINT(144.5720628545 -37.6909464661)	LINESTRING(144.5721956748 -37.6909643199,144.5719302800 -37.6909285548)
11504	Western Fwy	2	2		21.218	POINT(144.5728742028 -37.6910429313)	LINESTRING(144.5729929247 -37.6910592560,144.5727551746 -37.6910266791)
11505		3	1		26.343	POINT(144.5720395335 -37.6910031249)	LINESTRING(144.5721882170 -37.6910111985,144.5718893434 -37.6909950982)
11506		1	1		11.776	POINT(144.5711671432 -37.6909589954)	LINESTRING(144.5712336818 -37.6909622138,144.5711000086 -37.6909558076)
11507		1	1		13.251	POINT(144.5679104868 -37.6916798690)	LINESTRING(144.5679723056 -37.6916456271,144.5678496866 -37.6917149436)
11508	Western Fwy	3	1		15.015	POINT(144.5620663420 -37.6897853537)	LINESTRING(144.5621515203 -37.6897923108,144.5619816881 -37.6897783750)
11509	Western Fwy	3	1		5.416	POINT(144.5598370176 -37.6895465528)	LINESTRING(144.5598672762 -37.6895499134,144.5598062639 -37.6895432867)
11510		1	1		10.755	POINT(144.5628130324 -37.6899759453)	LINESTRING(144.5628717293 -37.6899888090,144.5627537677 -37.6899632497)
11511		3	1		16.802	POINT(144.5620640324 -37.6898387552)	LINESTRING(144.5621572298 -37.6898529616,144.5619695130 -37.6898247421)
11512		1	1		1.001	POINT(144.5494920090 -37.6861758315)	LINESTRING(144.5494911647 -37.6861804123,144.5494928892 -37.6861715034)
11513		1	1		1.033	POINT(144.5483826128 -37.6916388621)	LINESTRING(144.5483812221 -37.6916434154,144.5483840577 -37.6916343992)
11514		1	1		1.001	POINT(144.5484083183 -37.6917240616)	LINESTRING(144.5484096052 -37.6917195901,144.5484069982 -37.6917283630)
11515		1	1		1.025	POINT(144.5495437267 -37.6862012908)	LINESTRING(144.5495446254 -37.6861967259,144.5495428213 -37.6862058385)
11519		1	1		3.842	POINT(144.5323486892 -37.6862855454)	LINESTRING(144.5323707173 -37.6862851122,144.5323270440 -37.6862859747)
11520		1	1		39.679	POINT(144.5309877805 -37.6862219508)	LINESTRING(144.5307626013 -37.6862260007,144.5312137030 -37.6862179076)
11523		1	1		28.538	POINT(144.5310266288 -37.6862054488)	LINESTRING(144.5311594122 -37.6862624991,144.5311487078 -37.6862625354,144.5311375546 -37.6862621547,144.5311260211 -37.6862613659,144.5311141757 -37.6862601781,144.5311020870 -37.6862586004,144.5310898235 -37.6862566417,144.5310774535 -37.6862543112,144.5310650457 -37.6862516178,144.5310526683 -37.6862485705,144.5310403901 -37.6862451785,144.5310282793 -37.6862414508,144.5310164045 -37.6862373963,144.5310048342 -37.6862330241,144.5309936368 -37.6862283433,144.5309828808 -37.6862233629,144.5309726347 -37.6862180919,144.5309629670 -37.6862125394,144.5309539461 -37.6862067144,144.5309456405 -37.6862006259,144.5309381187 -37.6861942829,144.5309314492 -37.6861876946,144.5309257005 -37.6861808699,144.5309209409 -37.6861738178,144.5309172391 -37.6861665475,144.5309146634 -37.6861590679,144.5309132824 -37.6861513881,144.5309131645 -37.6861435170,144.5309143782 -37.6861354639)
11524		1	1		16.594	POINT(144.5311225170 -37.6861992032)	LINESTRING(144.5310477798 -37.6861702770,144.5310506931 -37.6861755742,144.5310542617 -37.6861804878,144.5310584443 -37.6861850310,144.5310631996 -37.6861892166,144.5310684863 -37.6861930577,144.5310742630 -37.6861965673,144.5310804885 -37.6861997584,144.5310871215 -37.6862026440,144.5310941206 -37.6862052370,144.5311014445 -37.6862075504,144.5311090520 -37.6862095973,144.5311169017 -37.6862113906,144.5311249523 -37.6862129433,144.5311331625 -37.6862142684,144.5311414911 -37.6862153789,144.5311498966 -37.6862162879,144.5311583379 -37.6862170081,144.5311667735 -37.6862175528,144.5311751622 -37.6862179348,144.5311834627 -37.6862181672,144.5311916336 -37.6862182629,144.5311996338 -37.6862182350,144.5312074217 -37.6862180963,144.5312149562 -37.6862178600)
11527		1	1		22.900	POINT(144.5495205666 -37.6854291407)	LINESTRING(144.5494811652 -37.6855281310,144.5494857744 -37.6855139597,144.5494905480 -37.6854998198,144.5494954830 -37.6854857122,144.5495005769 -37.6854716378,144.5495058267 -37.6854575976,144.5495112296 -37.6854435924,144.5495167830 -37.6854296232,144.5495224841 -37.6854156910,144.5495283299 -37.6854017965,144.5495343179 -37.6853879408,144.5495404452 -37.6853741247,144.5495467090 -37.6853603493,144.5495531065 -37.6853466153,144.5495606091 -37.6853320181)
11528		1	1		29.788	POINT(144.5494683636 -37.6854384588)	LINESTRING(144.5493616118 -37.6855350014,144.5493834214 -37.6855305041,144.5494037264 -37.6855234486,144.5494226059 -37.6855140966,144.5494401392 -37.6855027100,144.5494564055 -37.6854895506,144.5494714840 -37.6854748801,144.5494854540 -37.6854589604,144.5494983946 -37.6854420533,144.5495103851 -37.6854244205,144.5495215046 -37.6854063239,144.5495318325 -37.6853880252,144.5495414478 -37.6853697863,144.5495504299 -37.6853518689,144.5495606091 -37.6853320181)
11529		1	1		20.780	POINT(144.5494658908 -37.6854933027)	LINESTRING(144.5493614721 -37.6855350208,144.5493776367 -37.6855319691,144.5493932303 -37.6855275382,144.5494083488 -37.6855219615,144.5494230880 -37.6855154717,144.5494375437 -37.6855083022,144.5494518118 -37.6855006859,144.5494659881 -37.6854928558,144.5494801684 -37.6854850452,144.5494944486 -37.6854774870,144.5495089245 -37.6854704143,144.5495236919 -37.6854640601,144.5495388466 -37.6854586577,144.5495544845 -37.6854544399,144.5495707014 -37.6854516400)
11530		1	1		13.249	POINT(144.5495265787 -37.6856685341)	LINESTRING(144.5495896944 -37.6856991112,144.5495863117 -37.6856988586,144.5495829242 -37.6856985033,144.5495795352 -37.6856980475,144.5495761479 -37.6856974935,144.5495727658 -37.6856968436,144.5495693919 -37.6856961000,144.5495660297 -37.6856952652,144.5495626825 -37.6856943412,144.5495593534 -37.6856933305,144.5495560459 -37.6856922353,144.5495527631 -37.6856910578,144.5495495084 -37.6856898004,144.5495462850 -37.6856884653,144.5495430963 -37.6856870547,144.5495399455 -37.6856855711,144.5495368359 -37.6856840166,144.5495337708 -37.6856823936,144.5495307535 -37.6856807042,144.5495277873 -37.6856789509,144.5495248754 -37.6856771358,144.5495220212 -37.6856752612,144.5495192279 -37.6856733295,144.5495164988 -37.6856713429,144.5495138372 -37.6856693036,144.5495112465 -37.6856672140,144.5495087298 -37.6856650764,144.5495062904 -37.6856628929,144.5495039317 -37.6856606659,144.5495016570 -37.6856583977,144.5494994695 -37.6856560906,144.5494973725 -37.6856537467,144.5494953692 -37.6856513685,144.5494934631 -37.6856489581,144.5494916573 -37.6856465179,144.5494899552 -37.6856440502,144.5494883601 -37.6856415571,144.5494868751 -37.6856390410,144.5494855037 -37.6856365042,144.5494842491 -37.6856339490,144.5494831145 -37.6856313775,144.5494821034 -37.6856287922,144.5494812189 -37.6856261952)
11531		1	1		14.404	POINT(144.5495002788 -37.6856911612)	LINESTRING(144.5495201753 -37.6857526114,144.5495125484 -37.6857376713,144.5495064229 -37.6857223202,144.5495014464 -37.6857066541,144.5494972662 -37.6856907690,144.5494935300 -37.6856747610,144.5494898851 -37.6856587260,144.5494859792 -37.6856427602,144.5494814597 -37.6856269595)
11532		1	1		19.698	POINT(144.5494472912 -37.6856937413)	LINESTRING(144.5495213989 -37.6857547292,144.5495087430 -37.6857353782,144.5494934212 -37.6857165512,144.5494756821 -37.6856987259,144.5494557743 -37.6856823804,144.5494339463 -37.6856679926,144.5494104466 -37.6856560404,144.5493855238 -37.6856470018,144.5493594265 -37.6856413547)
11536		1	1		33.029	POINT(144.5498457812 -37.6854233711)	LINESTRING(144.5497059056 -37.6853434103,144.5497088967 -37.6853530197,144.5497128719 -37.6853623411,144.5497177832 -37.6853713704,144.5497235826 -37.6853801041,144.5497302220 -37.6853885381,144.5497376536 -37.6853966688,144.5497458292 -37.6854044922,144.5497547009 -37.6854120045,144.5497642207 -37.6854192020,144.5497743406 -37.6854260807,144.5497850126 -37.6854326368,144.5497961886 -37.6854388666,144.5498078208 -37.6854447662,144.5498198610 -37.6854503317,144.5498322613 -37.6854555593,144.5498449737 -37.6854604452,144.5498579501 -37.6854649857,144.5498711426 -37.6854691767,144.5498845032 -37.6854730146,144.5498979839 -37.6854764954,144.5499115367 -37.6854796154,144.5499251135 -37.6854823707,144.5499386664 -37.6854847575,144.5499521473 -37.6854867720,144.5499655084 -37.6854884103,144.5499787015 -37.6854896686,144.5499916786 -37.6854905431,144.5500043919 -37.6854910299)
11537		1	1		17.063	POINT(144.5497280407 -37.6854178737)	LINESTRING(144.5497054075 -37.6853414539,144.5497067218 -37.6853468102,144.5497079554 -37.6853522020,144.5497091211 -37.6853576246,144.5497102314 -37.6853630732,144.5497112992 -37.6853685428,144.5497123370 -37.6853740288,144.5497133575 -37.6853795263,144.5497143734 -37.6853850304,144.5497153975 -37.6853905365,144.5497164423 -37.6853960396,144.5497175206 -37.6854015350,144.5497186451 -37.6854070179,144.5497198284 -37.6854124834,144.5497210831 -37.6854179267,144.5497224221 -37.6854233430,144.5497238580 -37.6854287276,144.5497254034 -37.6854340755,144.5497270710 -37.6854393821,144.5497288735 -37.6854446424,144.5497308236 -37.6854498517,144.5497329340 -37.6854550052,144.5497352174 -37.6854600980,144.5497376864 -37.6854651253,144.5497403537 -37.6854700824,144.5497432320 -37.6854749643,144.5497463340 -37.6854797664,144.5497496723 -37.6854844838,144.5497532597 -37.6854891117)
