$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
126		3	1	1	157.363	POINT(144.7416575301 -37.7650451479)	LINESTRING(144.7421881571 -37.7656143456,144.7421701810 -37.7655938302,144.7421521965 -37.7655733194,144.7421342099 -37.7655528097,144.7421162275 -37.7655322978,144.7420982555 -37.7655117801,144.7420803002 -37.7654912534,144.7420623677 -37.7654707141,144.7420443686 -37.7654500461,144.7420263975 -37.7654293628,144.7420084445 -37.7654086696,144.7419904994 -37.7653879722,144.7419725522 -37.7653672759,144.7419545927 -37.7653465862,144.7419366110 -37.7653259086,144.7419185600 -37.7653051665,144.7419005134 -37.7652844219,144.7418824613 -37.7652636803,144.7418643937 -37.7652429471,144.7418463005 -37.7652222280,144.7418281717 -37.7652015283,144.7418099975 -37.7651808536,144.7417917667 -37.7651601690,144.7417735171 -37.7651394946,144.7417552386 -37.7651188361,144.7417369213 -37.7650981991,144.7417185553 -37.7650775893,144.7417001307 -37.7650570124,144.7416816375 -37.7650364741,144.7416630987 -37.7650159772,144.7416445180 -37.7649955036,144.7416258855 -37.7649750594,144.7416071915 -37.7649546504,144.7415884261 -37.7649342826,144.7415695794 -37.7649139620,144.7415506415 -37.7648936947,144.7415316656 -37.7648735146,144.7415126253 -37.7648533717,144.7414935111 -37.7648332725,144.7414743132 -37.7648132233,144.7414550219 -37.7647932305,144.7414356274 -37.7647733007,144.7414161201 -37.7647534402,144.7413965770 -37.7647337047,144.7413769480 -37.7647140217,144.7413572237 -37.7646943979,144.7413373946 -37.7646748404,144.7413174512 -37.7646553562,144.7412973840 -37.7646359522,144.7412771836 -37.7646166354,144.7412569420 -37.7645974715,144.7412365942 -37.7645783766,144.7412161309 -37.7645593585,144.7411955431 -37.7645404247,144.7411748218 -37.7645215827,144.7411539579 -37.7645028403,144.7411329424 -37.7644842051,144.7411253202 -37.7644775257)
128		3	1	1	18.168	POINT(144.7404328815 -37.7622628581)	LINESTRING(144.7404069851 -37.7621842266,144.7404431991 -37.7622912149,144.7404584914 -37.7623423890)
129		3	1	1	77.986	POINT(144.7402500449 -37.7595350052)	LINESTRING(144.7399928532 -37.7592715850,144.7400513422 -37.7593009203,144.7401107125 -37.7593293891,144.7401683201 -37.7593595910,144.7402215208 -37.7593941256,144.7402641476 -37.7594296971,144.7403026804 -37.7594682690,144.7403381116 -37.7595088347,144.7403714337 -37.7595503880,144.7403919663 -37.7595779495,144.7404109046 -37.7596062609,144.7404279726 -37.7596352872,144.7404428945 -37.7596649938,144.7404575597 -37.7597026011,144.7404689270 -37.7597409925,144.7404789753 -37.7597796975,144.7404896831 -37.7598182456)
132	Western Hwy	3	1	1	1454.935	POINT(144.6287609598 -37.7081156994)	LINESTRING(144.6348897206 -37.7125115293,144.6226321991 -37.7037196088)
133	Western Hwy	3	1	1	50.062	POINT(144.6223529179 -37.7035136979)	LINESTRING(144.6225644612 -37.7036643851,144.6221413747 -37.7033630104)
134	Western Fwy	3	1	1	44.197	POINT(144.7191155619 -37.7496433597)	LINESTRING(144.7188714319 -37.7495962368,144.7193596919 -37.7496904826)
136		3	1	1	855.142	POINT(144.7329641944 -37.7536469203)	LINESTRING(144.7285042427 -37.7521221082,144.7294139779 -37.7523660816,144.7297509998 -37.7524647039,144.7300778760 -37.7525632378,144.7304036770 -37.7526639516,144.7306877110 -37.7527539057,144.7309710560 -37.7528452275,144.7312534438 -37.7529383649,144.7315346066 -37.7530337656,144.7317670136 -37.7531157055,144.7319981871 -37.7531998253,144.7322622647 -37.7532956193,144.7338242868 -37.7539246025,144.7345689093 -37.7542055058,144.7374212442 -37.7551725804)
139		3	1	1	104.706	POINT(144.7380381597 -37.7553662272)	LINESTRING(144.7374903298 -37.7551819465,144.7385859896 -37.7555505075)
140	Caroline Springs Blvd	1	1	1	39.811	POINT(144.7399385249 -37.7541542966)	LINESTRING(144.7399545399 -37.7539757735,144.7399225100 -37.7543328192)
141	Caroline Springs Blvd	1	1	1	19.319	POINT(144.7400150763 -37.7532863034)	LINESTRING(144.7400242534 -37.7531997587,144.7400058992 -37.7533728480)
142	Caroline Springs Blvd	1	1	1	12.533	POINT(144.7399810908 -37.7534840502)	LINESTRING(144.7399853921 -37.7534278106,144.7399767895 -37.7535402898)
143	Caroline Springs Blvd	1	1	1	83.654	POINT(144.7398653664 -37.7533998331)	LINESTRING(144.7398159686 -37.7537743502,144.7398687414 -37.7533165601,144.7399149111 -37.7530263856)
147	Western Fwy  Deer Park Byp	2	2	1	201.228	POINT(144.7418167000 -37.7646031146)	LINESTRING(144.7412336799 -37.7638248569,144.7415240343 -37.7642139788,144.7417947430 -37.7645734492,144.7420654080 -37.7649328597,144.7423996989 -37.7653813925)
148	Western Fwy  Deer Park Byp	3	1	1	2994.543	POINT(144.7459426341 -37.7783981455)	LINESTRING(144.7423971836 -37.7654088514,144.7430157043 -37.7662189557,144.7430794803 -37.7662991366,144.7431436026 -37.7663790526,144.7432082189 -37.7664588300,144.7433602850 -37.7666425365,144.7435149907 -37.7668248163,144.7436709064 -37.7670062581,144.7438266864 -37.7671875461,144.7439809877 -37.7673693619,144.7441324708 -37.7675523861,144.7442798743 -37.7677373908,144.7443592476 -37.7678406515,144.7444373118 -37.7679446584,144.7445140968 -37.7680492939,144.7445896827 -37.7681545052,144.7446641495 -37.7682602398,144.7447375776 -37.7683664451,144.7448100376 -37.7684730547,144.7448571630 -37.7685436510,144.7449035541 -37.7686145468,144.7449492231 -37.7686857429,144.7449941751 -37.7687572290,144.7450384149 -37.7688289946,144.7450819473 -37.7689010294,144.7451247837 -37.7689733338,144.7451731844 -37.7690565026,144.7452208876 -37.7691399236,144.7452677846 -37.7692236033,144.7453137756 -37.7693075637,144.7453587611 -37.7693918268,144.7454026417 -37.7694764146,144.7454453374 -37.7695613873,144.7455033268 -37.7696800169,144.7455601312 -37.7697990342,144.7456155012 -37.7699184337,144.7456692080 -37.7700382511,144.7457210229 -37.7701585220,144.7457707177 -37.7702792821,144.7458180765 -37.7704005987,144.7458765121 -37.7705583957,144.7459323627 -37.7707168384,144.7459855692 -37.7708758649,144.7460360820 -37.7710354388,144.7460838513 -37.7711955234,144.7461288275 -37.7713560824,144.7461709451 -37.7715170186,144.7461952583 -37.7716191830,144.7462170883 -37.7717217451,144.7462369906 -37.7718247091,144.7462555025 -37.7719279951,144.7462731639 -37.7720315228,144.7462905206 -37.7721352376,144.7463080810 -37.7722388490,144.7463414724 -37.7724378746,144.7463733323 -37.7726369859,144.7464040807 -37.7728362607,144.7464341148 -37.7730356384,144.7464638447 -37.7732351420,144.7464936649 -37.7734346861,144.7465239656 -37.7736341581,144.7465578982 -37.7738552447,144.7465917154 -37.7740763467,144.7466254618 -37.7742974599,144.7466591824 -37.7745185800,144.7466929220 -37.7747397027,144.7467267255 -37.7749608237,144.7467606397 -37.7751819518,144.7467941275 -37.7753985494,144.7468278906 -37.7756151001,144.7468617556 -37.7758316205,144.7468955490 -37.7760481268,144.7469290977 -37.7762646357,144.7469622335 -37.7764811969,144.7469947745 -37.7766977715,144.7470232158 -37.7768914841,144.7470510951 -37.7770852405,144.7470786027 -37.7772790898,144.7471059148 -37.7774729799,144.7471332124 -37.7776668942,144.7471606771 -37.7778608165,144.7471884849 -37.7780546945,144.7472030804 -37.7781555469,144.7472177044 -37.7782564015,144.7472323764 -37.7783572565,144.7472471158 -37.7784581099,144.7472619418 -37.7785589600,144.7472768739 -37.7786598050,144.7472919293 -37.7787606280,144.7473113234 -37.7788897820,144.7473307856 -37.7790189385,144.7473503608 -37.7791480929,144.7473700940 -37.7792772406,144.7473900301 -37.7794063770,144.7474102142 -37.7795354976,144.7474306893 -37.7796645875,144.7474483290 -37.7797727677,144.7474664813 -37.7798808728,144.7474848994 -37.7799888986,144.7475033356 -37.7800968343,144.7475215625 -37.7802047869,144.7475393263 -37.7803127056,144.7475563905 -37.7804206385,144.7475792300 -37.7805735598,144.7476009497 -37.7807266370,144.7476220026 -37.7808798316,144.7476428515 -37.7810331740,144.7476639352 -37.7811865125,144.7476857181 -37.7813398791,144.7477086504 -37.7814931990,144.7477227173 -37.7815816828,144.7477374150 -37.7816700426,144.7477524959 -37.7817583135,144.7477676982 -37.7818464462,144.7477827914 -37.7819345696,144.7477975168 -37.7820226444,144.7478116327 -37.7821107293,144.7478297003 -37.7822295573,144.7478470623 -37.7823485048,144.7478639768 -37.7824675289,144.7478807142 -37.7825866721,144.7478975243 -37.7827058287,144.7479146748 -37.7828250157,144.7479324244 -37.7829441861,144.7479513558 -37.7830663574,144.7479708052 -37.7831884365,144.7479905687 -37.7833104544,144.7480104340 -37.7834323873,144.7480302010 -37.7835542875,144.7480496730 -37.7836762257,144.7480686348 -37.7837981583,144.7480848436 -37.7839054721,144.7481007295 -37.7840128172,144.7481163925 -37.7841202420,144.7481319188 -37.7842277008,144.7481474001 -37.7843351850,144.7481629284 -37.7844426861,144.7481785894 -37.7845501554,144.7481922328 -37.7846434602,144.7482058290 -37.7847367815,144.7482194232 -37.7848301151,144.7482330609 -37.7849234566,144.7482467875 -37.7850168020,144.7482606483 -37.7851101469,144.7482746884 -37.7852034843,144.7482983215 -37.7853582145,144.7483222583 -37.7855129016,144.7483464152 -37.7856675539,144.7483707090 -37.7858221791,144.7483950562 -37.7859767854,144.7484193628 -37.7861313123,144.7489283434 -37.7895198083,144.7490598436 -37.7902134790,144.7493041230 -37.7909899465,144.7494828401 -37.7913939687)
149		3	1	1	269.824	POINT(144.7070899826 -37.7478761325)	LINESTRING(144.7085928633 -37.7481225189,144.7083404005 -37.7480919998,144.7080877696 -37.7480622419,144.7078354747 -37.7480309615,144.7075840198 -37.7479958748,144.7073332916 -37.7479557676,144.7070834821 -37.7479121130,144.7068342081 -37.7478664550,144.7065850866 -37.7478203378,144.7063361257 -37.7477736474,144.7060875303 -37.7477257421,144.7058390810 -37.7476773509,144.7055905587 -37.7476292026)
154	Western Hwy	2	2	1	170.162	POINT(144.6746323379 -37.7362878342)	LINESTRING(144.6755209555 -37.7365904951,144.6737437202 -37.7359851720)
159		3	1	1	143.106	POINT(144.6553095339 -37.7260885551)	LINESTRING(144.6560100829 -37.7264143535,144.6557079229 -37.7262857041,144.6556489102 -37.7262566147,144.6555899269 -37.7262274256,144.6554894485 -37.7261768434,144.6553895818 -37.7261255322,144.6552900138 -37.7260740199,144.6551903680 -37.7260228001,144.6550902694 -37.7259723651,144.6549893439 -37.7259232056,144.6548871969 -37.7258758007,144.6548483029 -37.7258587680,144.6548088843 -37.7258423402,144.6547690465 -37.7258263393,144.6547289081 -37.7258105918,144.6546885720 -37.7257949159,144.6546482088 -37.7257791549,144.6546080066 -37.7257631580)
160		3	1	1	101.284	POINT(144.6538647822 -37.7255977995)	LINESTRING(144.6544206953 -37.7256970919,144.6542584393 -37.7256461086,144.6541454723 -37.7256218016,144.6540313880 -37.7255994382,144.6539163442 -37.7255791676,144.6537644908 -37.7255564715,144.6535777507 -37.7255335132,144.6534543880 -37.7255175795,144.6532997005 -37.7255004261)
161		3	1	1	151.190	POINT(144.6489823370 -37.7223979908)	LINESTRING(144.6495874725 -37.7228783456,144.6493903154 -37.7226764784,144.6491309317 -37.7224560234,144.6488248435 -37.7222245625,144.6483743839 -37.7219199746)
168	Western Hwy	3	1	1	605.458	POINT(144.6442368293 -37.7186254840)	LINESTRING(144.6416619222 -37.7168198342,144.6426023168 -37.7174919018,144.6435427908 -37.7181639001,144.6444831178 -37.7188360271,144.6454231119 -37.7195085097,144.6455799673 -37.7196222893,144.6457360631 -37.7197365727,144.6458931167 -37.7198496847,144.6460529593 -37.7199600412,144.6461204307 -37.7200040446,144.6461891539 -37.7200470643,144.6462585903 -37.7200896362,144.6463281140 -37.7201322484,144.6464495620 -37.7202067171,144.6465713902 -37.7202807529,144.6466934566 -37.7203546678,144.6468154279 -37.7204286577)
169	Western Hwy	3	1	1	78.548	POINT(144.6411712614 -37.7164719806)	LINESTRING(144.6408411575 -37.7162340073,144.6415013653 -37.7167099532)
172	Western Hwy	3	1	1	312.758	POINT(144.6397928438 -37.7160013698)	LINESTRING(144.6411182291 -37.7169392761,144.6384674584 -37.7150634516)
174		3	1	1	158.379	POINT(144.6486462777 -37.7212933576)	LINESTRING(144.6478571681 -37.7209571890,144.6479797944 -37.7210192422,144.6481022927 -37.7210814570,144.6482250472 -37.7211433484,144.6483484423 -37.7212044315,144.6484410592 -37.7212500166,144.6485338218 -37.7212954429,144.6486274203 -37.7213397215,144.6487225448 -37.7213818636,144.6488323070 -37.7214270231,144.6489434538 -37.7214700752,144.6490558622 -37.7215110323,144.6491694092 -37.7215499063,144.6492362287 -37.7215708092,144.6493038145 -37.7215901662,144.6493717068 -37.7216089049,144.6494394459 -37.7216279527)
175		2	2	1	42.692	POINT(144.6560488798 -37.7257442432)	LINESTRING(144.6558551361 -37.7256285734,144.6562426235 -37.7258599128)
179		3	1	1	34.727	POINT(144.6041542739 -37.6972563861)	LINESTRING(144.6043090648 -37.6971593864,144.6039994831 -37.6973533856)
180		3	1	1	72.529	POINT(144.5990202276 -37.6950235059)	LINESTRING(144.5986078565 -37.6950321393,144.5993205461 -37.6950181658,144.5994323500 -37.6950148664)
182		3	1	1	139.613	POINT(144.6052980334 -37.6939648914)	LINESTRING(144.6047718354 -37.6934952411,144.6047836638 -37.6935073676,144.6054486299 -37.6941396347,144.6058301578 -37.6944293164)
184	Western Fwy	3	1	1	970.159	POINT(144.6041783870 -37.6957523435)	LINESTRING(144.6096624734 -37.6961049466,144.6089488958 -37.6959734997,144.6082661167 -37.6958572714,144.6075178633 -37.6957659753,144.6068154151 -37.6957045698,144.6061019289 -37.6956655437,144.5986870721 -37.6954005269)
187	Western Hwy	3	1	1	857.764	POINT(144.6523768538 -37.7241507551)	LINESTRING(144.6563020410 -37.7264405318,144.6559961853 -37.7262701624,144.6555704307 -37.7260324513,144.6553693353 -37.7259139577,144.6551679884 -37.7257953905,144.6549665828 -37.7256768916,144.6547593479 -37.7255550115,144.6545521074 -37.7254331320,144.6543448327 -37.7253112838,144.6541374952 -37.7251894974,144.6539300662 -37.7250678036,144.6537225172 -37.7249462330,144.6535148120 -37.7248248118,144.6531932139 -37.7246374407,144.6528712346 -37.7244504974,144.6525490444 -37.7242637994,144.6522268135 -37.7240771637,144.6519047119 -37.7238904079,144.6515829098 -37.7237033492,144.6512615519 -37.7235157901,144.6509490030 -37.7233325639,144.6506367863 -37.7231489444,144.6503248216 -37.7229650449,144.6500130119 -37.7227809687,144.6497012603 -37.7225968192,144.6493894720 -37.7224127012,144.6484529870 -37.7218601505)
189	Western Fwy  Deer Park Byp	3	1	1	1562.258	POINT(144.7372232439 -37.7597587011)	LINESTRING(144.7422222771 -37.7655145767,144.7410385086 -37.7639852237,144.7406705771 -37.7634993521,144.7403027365 -37.7630134301,144.7399348469 -37.7625275240,144.7395667683 -37.7620417001,144.7391983609 -37.7615560250,144.7388295082 -37.7610705958,144.7384044139 -37.7605094912,144.7379808634 -37.7599476294,144.7375574246 -37.7593856481,144.7371327295 -37.7588242697,144.7367053511 -37.7582641393,144.7362738994 -37.7577059512,144.7358370001 -37.7571504197,144.7357765716 -37.7570744316,144.7357159160 -37.7569985481,144.7356548157 -37.7569228469,144.7355930779 -37.7568474376,144.7355305098 -37.7567724296,144.7354669182 -37.7566979329,144.7354021117 -37.7566240594,144.7353348093 -37.7565496670,144.7352662890 -37.7564760075,144.7351967909 -37.7564029588,144.7351265483 -37.7563303914,144.7350557939 -37.7562581757,144.7349847544 -37.7561861766,144.7349136574 -37.7561142604,144.7348555084 -37.7560555692,144.7347970896 -37.7559970016,144.7347383664 -37.7559386089,144.7346792888 -37.7558804270,144.7346198065 -37.7558224915,144.7345598692 -37.7557648383,144.7344994207 -37.7557074971,144.7344694783 -37.7556795810,144.7344392519 -37.7556518775,144.7344088211 -37.7556243522,144.7343782540 -37.7555969593,144.7343476129 -37.7555696488,144.7343169884 -37.7555423957,144.7342864082 -37.7555151195,144.7342558644 -37.7554877982,144.7342253011 -37.7554604705,144.7341947007 -37.7554331708,144.7341640114 -37.7554059032,144.7341332094 -37.7553786965,144.7341022636 -37.7553515735,144.7340711509 -37.7553245635,144.7340399009 -37.7552976768,144.7340085357 -37.7552708832,144.7339770505 -37.7552441777,144.7339454463 -37.7552175603,144.7339137243 -37.7551910311,144.7338818857 -37.7551645902,144.7338499287 -37.7551382353,144.7338210639 -37.7551146149,144.7337920801 -37.7550910880,144.7337629937 -37.7550676488,144.7337338167 -37.7550442885,144.7337045616 -37.7550209980,144.7336752406 -37.7549977684,144.7336458515 -37.7549745797,144.7336164267 -37.7549514476,144.7335869221 -37.7549283510,144.7335573409 -37.7549053078,144.7335276736 -37.7548823265,144.7334979109 -37.7548594153,144.7334680433 -37.7548365823,144.7334380669 -37.7548138402,144.7334080075 -37.7547911877,144.7333778651 -37.7547686044,144.7333476250 -37.7547460947,144.7333172783 -37.7547236673,144.7332868159 -37.7547013308,144.7332562288 -37.7546790938,144.7332255132 -37.7546569689,144.7331946957 -37.7546349581,144.7331637732 -37.7546130401,144.7331327340 -37.7545912185,144.7331015717 -37.7545695006,144.7330702797 -37.7545478936,144.7330388517 -37.7545264049,144.7330072819 -37.7545050424,144.7329742930 -37.7544829574,144.7329411647 -37.7544610075,144.7329079050 -37.7544391870,144.7328745215 -37.7544174904,144.7328410221 -37.7543959118,144.7328074142 -37.7543744455,144.7327736998 -37.7543530822,144.7327398491 -37.7543318251,144.7327058703 -37.7543106962,144.7326717814 -37.7542896882,144.7326375946 -37.7542687902,144.7326033217 -37.7542479911,144.7325689748 -37.7542272799,144.7322089068 -37.7540156213)
194	Western Fwy	3	1	1	617.373	POINT(144.6972302191 -37.7438681723)	LINESTRING(144.6940798660 -37.7426437626,144.6988537872 -37.7445006401,144.7003806433 -37.7450925341)
196	Western Fwy	3	1	1	1313.493	POINT(144.7017706985 -37.7457012123)	LINESTRING(144.7086038737 -37.7480381258,144.7081248784 -37.7479596951,144.7079356394 -37.7479288771,144.7077317697 -37.7478920757,144.7075280990 -37.7478538616,144.7073247596 -37.7478144521,144.7071217043 -37.7477740320,144.7069188857 -37.7477327861,144.7067162568 -37.7476908994,144.7065137272 -37.7476485480,144.7063626267 -37.7476171267,144.7062114702 -37.7475859192,144.7060604904 -37.7475543880,144.7059099263 -37.7475219981,144.7057599997 -37.7474882120,144.7056109319 -37.7474524929,144.7054629111 -37.7474142967,144.7053775026 -37.7473905733,144.7052926024 -37.7473655737,144.7052081493 -37.7473394840,144.7051240725 -37.7473124882,144.7050403013 -37.7472847707,144.7049567648 -37.7472565161,144.7048734489 -37.7472279289,144.7047812877 -37.7471955456,144.7046896463 -37.7471622698,144.7045983601 -37.7471282735,144.7045073212 -37.7470937491,144.7044164370 -37.7470588952,144.7043255444 -37.7470238836,144.7042346584 -37.7469889550,144.7040366945 -37.7469126495,144.7038391651 -37.7468356969,144.7036419230 -37.7467582707,144.7034448101 -37.7466805397,144.7032477377 -37.7466027004,144.7030505907 -37.7465249386,144.7028532808 -37.7464474509,144.7026882051 -37.7463828513,144.7025231109 -37.7463182836,144.7023580035 -37.7462537393,144.7021928882 -37.7461892098,144.7020277706 -37.7461246863,144.7018626559 -37.7460601604,144.7016975487 -37.7459956231,144.7012494577 -37.7458204285,144.7008013761 -37.7456452173,144.7003532965 -37.7454700014,144.6999052112 -37.7452947929,144.6994571128 -37.7451196037,144.6990089939 -37.7449444457,144.6985608472 -37.7447693311,144.6980453256 -37.7445679633,144.6975297730 -37.7443666457,144.6970141981 -37.7441653646,144.6964986095 -37.7439641061,144.6959830157 -37.7437628564,144.6954674254 -37.7435616019,144.6949518458 -37.7433603281)
